ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Subject,Input Tokens,Output Tokens
d8bb5099-fb23-44a4-a579-563d0671ae5b,Koplik's spots are seen in: September 2008,Koplik's spots are pathognomonic enanthem seen on the buccal mucosa in measles.  The answer is (B),B,B,True,2.114340084,Pediatrics,79,168
eec3212c-c444-4006-b65f-a3b27927a760,Feature of hemorrhagic disease of new born is ?,"In hemorrhagic disease of the newborn (vitamin K deficiency), there is impaired gamma-carboxylation of vitamin K–dependent clotting factors (II, VII, IX, X). The earliest and most sensitive lab abnormality is a prolonged prothrombin time (PT) due to factor VII deficiency. Platelet count and bleeding time are normal, and thrombin time is typically normal.  The answer is (A)",A,A,True,7.875682854,Pediatrics,90,417
cb56061a-0a49-4749-8e14-310ec0fa5a18,"In infant, Bone Marrow biopsy is done from?","In infants, the sternum is avoided due to the thin bone and risk of injury to underlying structures. While the posterior iliac crest is preferred for biopsy in older children and adults, in infants the commonly used and preferred site for bone marrow sampling is the anteromedial surface of the tibia.  The answer is (A)",A,A,True,28.051770354,Pediatrics,80,1549
6da33607-b0fe-4ce0-88a0-275d35bf1ee0,Extremely low birth weight -,The answer is (A),A,A,True,1.991971338,Pediatrics,73,144
6948f7cf-cd66-4f82-bb10-1382dc8b5b95,"By what age, does the child develops the following developmental milestone?","I’m missing the specific developmental milestone. Could you please specify which milestone (e.g., pincer grasp, cruising, first words, standing without support, etc.) so I can select the correct age from the options?",,B,False,10.206895695,Pediatrics,81,822
9ea65b44-40a4-477e-9001-cfd5c7aa3849,For a normal husband and wife the first child was diagnosed to have cystic fibrosis. What is the percentage of chances for the second child be affected -,The answer is (A),A,C,False,3.982895225,Pediatrics,94,144
eabddd62-c083-4017-a5c1-9ad76bf64b43,Most sensitive indicator of depletion of intravascular volume in infants is:,The answer is (C),C,C,True,4.454755482,Pediatrics,80,400
76f701b1-7c4d-4603-ae36-0f3cba641385,An 18 months baby can do?,The answer is (D),D,A,False,9.20580477,Pediatrics,74,528
d84de637-4ef4-4521-b135-abb24dafe3ff,Treatment of choice in bronchiolitis in –,The answer is (A),A,A,True,9.099164267,Pediatrics,79,464
6aa2019b-4200-4e8c-9946-5479dff8c7b8,The most sensitive Indicator of Depletion of intravascular volume in infant is,The answer is (C),C,C,True,11.377397094,Pediatrics,82,528
d3723cae-b809-45c4-9bcc-2328422b0eb1,The likely diagnosis in a child with limb pain and pancytopenia is –,"Pancytopenia in a child suggests bone marrow failure or infiltration. Limb (bone) pain is characteristic of marrow infiltration due to leukemic proliferation and is common in acute lymphocytic (lymphoblastic) leukemia. Aplastic anemia typically presents with pallor, infections, and bleeding without bone pain. Rheumatic fever and rheumatoid arthritis do not cause pancytopenia.  The answer is (B)",B,B,True,7.606500446,Pediatrics,89,285
bd4c7819-4098-4c4b-8335-c5b0f08b8b60,A 9-month-old infant is brought to you for immunization. The infant has previously received the first dose of OPV and DPT. What will you do?,"Because vaccination series are not restarted when delayed, the appropriate action is to continue the primary series by administering the next due dose of DPT and OPV (second dose), with subsequent doses scheduled at the recommended intervals.  The answer is (C)",C,D,False,12.114922414,Pediatrics,125,571
b5e1917e-9671-46f0-bbaa-56a980640c7d,The most characteristic radiographic sign in a child with leukemia is -,Transverse metaphyseal lucent bands (metaphyseal translucencies) are the most characteristic radiographic finding in childhood leukemia.  The answer is (B),B,B,True,5.53687117,Pediatrics,92,363
40aeabaa-c021-4196-a644-a4134a6665c8,Drop metastases is seen in,The answer is (A),A,A,True,5.537406323,Pediatrics,81,336
053a2505-107e-4168-abab-565f43cf2d57,"Chest X Ray of a male baby born at term with an uncomplicated pregnancy, labor and delivery who developed severe respiratory distress within few hours of bih revealed a normal hea shadow and fine reticulonodular infiltrates radiating from the hilum. ECHO findings reveal no abnormality and results of routine culture were also negative. Family history reveals similar clinical course and death of a male and female sibling at 1 month and 2 months of age respectively. The most likely diagnosis is:",The answer is (A),A,A,True,9.12962467,Pediatrics,187,592
ddc09517-5f35-4fad-8316-728afe043141,Potter's Facies is seen with -,"Potter’s facies refers to the characteristic facial features seen in the Potter sequence, which results from oligohydramnios. The most classic cause of oligohydramnios leading to Potter sequence is bilateral renal agenesis. The other options do not classically cause Potter facies.  The answer is (B)",B,B,True,5.507634461,Pediatrics,89,330
b58b9a1e-28c1-4bac-9736-ae77ff126f8b,WHO defines adolescent age group as,The answer is (C),C,C,True,3.85543124,Pediatrics,83,144
a4aee9a2-585c-4ab2-a860-47793c8af23d,"A two year old boy presents with fever for 3 days which responded to administration of paracetamol. Three days later he developed acute renal failure, marked acidosis and encephalopathy. His urine showed plenty of oxalate crystals. The blood anion gap and osmolal gap were increased. Which of the following is the most likely diagnosis ?",The answer is (B),B,B,True,17.178747979,Pediatrics,142,912
3e531c23-b6cf-42dd-bc57-da3b09ba6b8d,Which of the following is not a feature of scurvy,"Scurvy shows a dense metaphyseal line (Frankel line) and may cause epiphyseal separation due to subperiosteal hemorrhage. Metaphyseal widening is characteristic of rickets, not scurvy.  The answer is (B)",B,B,True,20.38452579,Pediatrics,87,1535
117647f0-9357-4b3e-ad21-d2b40f885220,Combination of retinitis pigmentosa and ichthyosis is seen in –,Refsum's syndrome classically presents with retinitis pigmentosa and ichthyosis.  The answer is (B),B,B,True,6.605859425,Pediatrics,85,417
8e9cc0a8-4ad4-4537-925e-aa7e0200ede4,Acquired megacolon can be due to,The answer is (C),C,C,True,6.28657682,Pediatrics,79,528
9a31ca5f-8d16-4c0d-bbab-a716ee6ec33b,Acrodermatitis enteropathica - is due to deficiency of ?,The answer is (C),C,C,True,3.795404993,Pediatrics,75,208
a3345f90-92ec-4322-849f-3a5a87c92f82,Which of the following features on X-ray chest can differential an Atrial septal Defect (ASD) from a Ventricular Septal Defect (VSD)?,"- In an ASD, left-to-right shunt at the atrial level produces right atrial/right ventricular enlargement and a prominent main pulmonary artery, with pulmonary plethora. The left atrium is usually not enlarged. - In a VSD, the shunt leads to left atrial and left ventricular volume overload with pulmonary plethora; left atrial enlargement is typical.  Thus, left atrial enlargement helps differentiate VSD (present) from ASD (usually absent).  The answer is (A)",A,A,True,21.295207354,Pediatrics,109,1515
c70c8503-d2bc-410c-aac5-c5b30084495a,Stippled calcification on X-ray is seen in,The answer is (D),D,D,True,4.406059516,Pediatrics,83,336
1fe99299-d586-46a5-93c1-ba10b7bf5556,What is the recommended daily energy requirement in a 15 kg child,The answer is (C),C,C,True,30.523725664,Pediatrics,90,1680
be111f87-e693-4152-b6da-b7e995485f1e,Which organ is the primary site of hematopoiesis in the fetus before midpregnancy,The answer is (B),B,B,True,2.899998241,Pediatrics,81,208
b6f46281-4641-44a0-9be5-0b5735b75280,Treatment in days for meningitis for strept pneumonia in children ?,The answer is (C),C,C,True,3.319508521,Pediatrics,81,336
e032877f-7224-4383-85ed-876bf7a86e1c,Which mutation is seen in Down’s syndrome -,The answer is (B),B,B,True,1.984893123,Pediatrics,84,144
b922d7d8-6719-400c-9a09-6d6f20170190,Persistence of Moro's reflex is abnormal beyond the age of-,The answer is (D),D,D,True,10.319330128,Pediatrics,84,848
e97d8a10-1dd8-4b89-9ac2-0226d1b39313,Reed Sternberg cells are found in:,The answer is (A),A,A,True,2.783633458,Pediatrics,78,80
c806ebbb-5a0b-401c-989f-63f9546c28d0,"A child presented with cola coloured urine, proteinuria 2+ & h/o rash 2 weeks ago. Probable Dx is –","- Cola-colored urine with 2+ proteinuria suggests a nephritic picture. - A preceding rash 2 weeks earlier points toward Henoch–Schönlein purpura (IgA vasculitis), where renal involvement commonly follows the characteristic purpuric rash by days to weeks. - IgA nephropathy typically presents with hematuria concurrent with mucosal infections (synpharyngitic), not after a rash. - HUS would feature hemolytic anemia and thrombocytopenia after a diarrheal illness. - Wegener granulomatosis would involve ENT/pulmonary symptoms with systemic vasculitis features.  The answer is (B)",B,B,True,11.239500797,Pediatrics,99,911
696f33b4-9e5e-43d7-bd3d-dab5c987c0c4,Which of the following condition is associated with precocious pubey?,The answer is (C),C,C,True,14.834407259,Pediatrics,85,656
06ed57eb-a063-4ac4-9855-b35af1d8df64,"In a 6 months old baby, floppy infant syndrome is seen commonly due to infection with ?",The answer is (C),C,C,True,4.610920062,Pediatrics,97,336
f190d5e3-cbec-4fbc-9e5d-591db9ca946b,What is average birth weight at 2 years?,"- Typical pediatric growth milestones:   - Birth weight doubles by about 5 months.   - Triples by about 1 year.   - Quadruples by about 2 years. - Therefore, at 2 years the average weight is about four times the birth weight.  The answer is (C)",C,C,True,4.519583419,Pediatrics,83,392
b420e433-2234-41e1-8c8f-533064837095,Double bubble appearance is seen in:,"Double bubble sign refers to two adjacent air-filled structures on an abdominal radiograph representing the stomach and proximal duodenum with little or no distal gas, classically seen in duodenal atresia. It may also be seen in other causes of proximal duodenal obstruction (e.g., annular pancreas), but the classic association is duodenal atresia.  The answer is (B)",B,B,True,3.852431015,Pediatrics,85,347
d4f32634-69ad-49ce-b5f0-9b3a1189a192,Which vitamin deficiency is responsible for neonatal seizure -,The answer is (A),A,A,True,3.138963092,Pediatrics,77,208
e57a25e8-5412-467f-b4fa-aa1f634cce1f,"For the prevention of parent to child transmission of HIV, the NACO's recommendation is to give",The answer is (C),C,C,True,4.960497983,Pediatrics,157,400
21745628-f664-41dd-950f-05b709d15c87,Child with recurrent hypoglycemic attack and hepatomegaly is likely to have -,The answer is (A),A,A,True,4.67754556,Pediatrics,89,400
f19d3300-e662-4cab-a841-2f9eab080b78,Which of the following is not a feature of hypothyroidism ?,The answer is (D),D,D,True,7.076712813,Pediatrics,83,528
ba18a5b2-0102-4bfc-99c5-79e618e78315,"As per the perinatal risk stratification of preterm neonates and developmental outcomes, which of the following will constitute a moderate risk category?",The answer is (A),A,A,True,20.42194304,Pediatrics,191,1296
8b631451-c70f-48c3-ad1c-bac6bc80c8a9,Immediate management of a child with foreign body inhalation is –,"IPPV can push the foreign body distally and worsen obstruction. Tracheostomy is not first-line unless airway access is impossible, and thoracotomy is not appropriate for initial management. Rigid bronchoscopy is the immediate diagnostic and therapeutic approach for foreign body inhalation.  The answer is (B)",B,B,True,5.223961289,Pediatrics,82,456
4ecf92c9-bcc9-4bcd-bd4f-a5958bb8b575,"A 6 yr old girl with non productive cough, mild stridor for 3 months duration following a lower respiratory tract infection. Patient is improving but suddenly developed wheeze productive cough mild fever and hyperlucency on CXR and PFT shows obstructive curve. Diagnosis is:",The answer is (A),A,A,True,16.503616268,Pediatrics,136,592
fc6bfd8d-6af8-4b0a-b6a3-bcc287942069,"Extremely low bih weight is defined as weight of an infant below: March 2013 (b, f)",The answer is (A),A,A,True,6.13205257,Pediatrics,94,272
9c1feb6b-7962-4048-9a1f-ca78aac944df,Which of the following is the common clinical manifestation of human parvovirus B 19,The answer is (C),C,C,True,4.502379682,Pediatrics,99,272
8c107f2a-2e75-4d13-be2d-f67f211c5f67,Stool investigation of a child who presented with anemia revealed worm infestation. Which of the following worm infestation is associated with iron deficiency anemia?,"Hookworms (Ancylostoma duodenale, Necator americanus) attach to the intestinal mucosa and feed on blood, causing chronic gastrointestinal blood loss and leading to iron deficiency anemia. Whipworm can cause anemia in heavy infections but is less classically associated with iron deficiency; roundworm and pinworm do not typically cause iron deficiency anemia.  The answer is (B)",B,B,True,5.364471598,Pediatrics,91,407
c371a2f0-ea23-4811-949c-7ff24ab10d68,Newborn infant prevents hypothermia by,The answer is (C),C,C,True,8.34856182,Pediatrics,93,464
7b2f5f67-5670-40c8-ac49-1a709e484521,When ICF and ECF of child become to adult person -,"- In newborns, total body water is high (~75% of body weight) with a relatively larger extracellular fluid (ECF) compartment and smaller intracellular fluid (ICF) compartment. - During the first year, there is a rapid contraction of ECF and expansion of ICF. - By about 1 year of age, the proportions approximate adult values (ICF about two-thirds of total body water, ECF about one-third; total body water ~60% of body weight).  The answer is (A)",A,A,True,33.978047163,Pediatrics,81,1907
