QID,model_answer,question,correct_answer,time,category
9206,E,A bi-convex lens has a radius of curvature of magnitude 20 cm. Which of the following best describes the image formed of an object of height 2 cm placed 30 cm from the lens?,E,6.904861002,physics
9207,F,A beam of monochromatic light entering a glass window pane from the air will experience a change in,A,1.950590373,physics
9208,F,A man stands with his hands to his sides on a frictionless platform that is rotating. Which of the following could change the angular momentum of the man-platform system?,F,6.685778053,physics
9209,C,Which of the following types of electromagnetic radiation has the longest wavelength?,G,2.9217337,physics
9210,H,An object is released from rest and falls a distance h during the first second of time. How far will it fall during the next second of time?,H,3.606249291,physics
9211,B,"The mass of the Earth is 5.97 × 10^24 kg. The Moon, whose center is 3.84 × 10^8 m from the Earth’s center, has mass 7.35 × 10^22 kg. Which of the following is the best estimate of the gravitational force of the Earth on the Moon?",B,6.575260085,physics
9212,G,"What happens to the pressure, P, of an ideal gas if the temperature is increased by a factor of 2 and the volume is increased by a factor of 8 ?",G,3.099079076,physics
9213,H,"As more lamps are connected in parallel in a circuit, the current in the power source",H,3.947115934,physics
9214,J,A step-up transformer in an electrical circuit can step up,J,1.587605537,physics
9215,J,The loudness of a sound is most closely related to its,J,2.735380351,physics
9216,D,A principal source of the Earth’s internal energy is,D,3.335680667,physics
9217,A,"When the shadow of the Moon falls on Earth, we have a",I,2.763300863,physics
9218,D,Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,C,5.347683588,physics
9219,I,A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,I,3.274505501,physics
9220,H,Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,D,4.118987594,physics
9221,C,"Suppose a student who was farsighted wears glasses that allows him to read at a distance of 20cm from his eyes to the book. His near-point distance is 63cm. If his glasses are 1.5cm from his eyes, what is the refractive power of his glasses lenses?",C,5.044992208,physics
9222,H,"Given that the spacing between vibrational energy levels of the HCl molecule is 0.36 eV, calculate the effective force constant in N/m.",H,14.599378677,physics
9223,F,The cross section for neutrons of energy 10 eV being captured by silver is 17 barns. What is the probability of a neutron being captured as it passes through a layer of silver 2 mm thick?,J,5.641560393,physics
9224,E,Consider the 7.0-TeV protons that are produced in the LHC collider at CERN. Find the available center-of-mass energy if these protons collide with other protons in a fixed-target experiment in GeV.,B,20.730310724,physics
9225,J,The spontaneous fission activity rate of U-238 is 6.7 fissions/kg s. A sample of shale contains 0.055% U-238 by weight. Calculate the number of spontaneous fissions in one day in a 106-kg pile of the shale by determining the number of fissions.,J,13.277433372,physics
9226,A,On a day when the speed of sound is the fundamental frequency of a particular stopped organ pipe is 220 Hz. The second overtone of this pipe has the same wavelength as the third harmonic of an open pipe. How long is the open pipe? (Unit: m),C,13.179678453,physics
9227,H,"An aluminum cylinder 10 cm long, with a cross-sectional area of 20 $cm^2$ is used as a spacer between two steel walls. At 17.2°C it just slips between the walls. Calculate the stress in the cylinder and the total force it exerts on each wall when it warms to 22.3°C assuming that the walls are perfectly rigid and a constant distance apart. (Unit: 10^4 N)",D,7.611938359,physics
9228,D,"In 1985 the space shuttle Challenger flew a cesium clock and compared its time with a fixed clock left on Earth. The shuttle orbited at approximately 330 km above Earth with a speed of 7712 m/s. Calculate the expected time lost per second (in picoseconds) for the moving clock and compare with the measured result of $-295.02 \pm 0.29 ps/s$, which includes a predicted effect due to general Relativity of $35.0 \pm 0.06 ps/s$",D,14.87939088,physics
9229,E,A gun fires a projectile of mass $10 \mathrm{~kg}$ of the type to which the curves of Figure 2-3 apply. The muzzle velocity is $140 \mathrm{~m} / \mathrm{s}$. Through what angle must the barrel be elevated to hit a target on the same horizontal plane as the gun and $1000 \mathrm{~m}$ away? Compare the results with those for the case of no retardation.,A,5.209117414,physics
9230,G,"The height of a hill in meters is given by $z=2 x y-3 x^2-4 y^2-18 x+28 y+12$, where $x$ is the distance east and $y$ is the distance north of the origin. What is the $x$ distance of the top of the hill?",G,4.52692608,physics
9231,D,What is the minimum escape velocity of a spacecraft from the moon?,D,3.622086278,physics
9232,C,"""Top gun"" pilots have long worried about taking a turn too tightly. As a pilot's body undergoes centripetal acceleration, with the head toward the center of curvature, the blood pressure in the brain decreases, leading to loss of brain function. There are several warning signs. When the centripetal acceleration is $2 g$ or $3 g$, the pilot feels heavy. At about $4 g$, the pilot's vision switches to black and white and narrows to ""tunnel vision."" If that acceleration is sustained or increased, vision ceases and, soon after, the pilot is unconscious - a condition known as $g$-LOC for "" $g$-induced loss of consciousness.""  What is the magnitude of the acceleration, in $g$ units, of a pilot whose aircraft enters a horizontal circular turn with a velocity of $\vec{v}_i=(400 \hat{\mathrm{i}}+500 \hat{\mathrm{j}}) \mathrm{m} / \mathrm{s}$ and $24.0 \mathrm{~s}$ later leaves the turn with a velocity of $\vec{v}_f=(-400 \hat{\mathrm{i}}-500 \hat{\mathrm{j}}) \mathrm{m} / \mathrm{s}$ ?",C,16.232962653,physics
9233,H,A particle of charge $+3.00 \times 10^{-6} \mathrm{C}$ is $12.0 \mathrm{~cm}$ distant from a second particle of charge $-1.50 \times 10^{-6} \mathrm{C}$. Calculate the magnitude of the electrostatic force between the particles.,H,3.985971319,physics
9234,D,"A square metal plate of edge length $8.0 \mathrm{~cm}$ and negligible thickness has a total charge of $6.0 \times 10^{-6} \mathrm{C}$. Estimate the magnitude $E$ of the electric field just off the center of the plate (at, say, a distance of $0.50 \mathrm{~mm}$ from the center) by assuming that the charge is spread uniformly over the two faces of the plate. ",D,8.407053679,physics
9235,J,How much work is required to turn an electric dipole $180^{\circ}$ in a uniform electric field of magnitude $E=46.0 \mathrm{~N} / \mathrm{C}$ if the dipole moment has a magnitude of $p=3.02 \times$ $10^{-25} \mathrm{C} \cdot \mathrm{m}$ and the initial angle is $64^{\circ} ?$ ,I,18.793929878,physics
9236,E,"In a spherical metal shell of radius $R$, an electron is shot from the center directly toward a tiny hole in the shell, through which it escapes. The shell is negatively charged with a surface charge density (charge per unit area) of $6.90 \times 10^{-13} \mathrm{C} / \mathrm{m}^2$. What is the magnitude of the electron's acceleration when it reaches radial distances $r=0.500 R$?",A,18.486705473,physics
9237,A,What is the intensity of the electric field 10 cm from a negative point charge of 500 stat-coulombs in air?,A,4.199709819,physics
9238,B,"A thin lens has focal length 50 mm. What is the magnification for the following object conjugates: 20 mm, - 100 mm, + 100 mm?",B,7.229497754,physics
9239,D,AFabry-Perot interferometer is to be used to resolve the mode structure of a He-Ne laser operating at 6328 \AA. The frequency separation between the modes is 150 MHZ. What plate spacing is required in (a) R = 0.9; (b) R = 0.999 (where R denotes the reflectance of the mirrors)?,B,7.496734005,physics
9240,G,"What will be the focal length of a cylindrical lens foamed by bending a sheet of glass into a cylinder, if the thickness of glass is 2 cm, the index of refraction is 1.5, and the radius of the cylinder is 5 m?",H,3.540030189,physics
9241,C,"(a) What type of mirror is required to form an image, on a wall 3 m from the mirror, of the filament of a headlight lamp 10 cm in front of the mirror? (b) What is the height of the image, if the height of the object is 5 mm?",C,3.22137302,physics
9242,A,Using the refractive indices listed below consider a plano-convex lens made of flint glass and having a radius of curvature of + 20 cm. Find the focal lengths of the lens for blue and red light. Fraunhofer line Color Wavelength (nm) Refractive Crown Index Flint F Blue 486.1 1.52225 1.71748 D Yellow 589.6 1.51666 1.70100 C Red 656.3 1.51418 1.69427,A,5.590128031,physics
9243,D,"A beam of natural light is incident on the surface of a piece of glass of index 1.523 at an angle of incidence of 70°. a) What fraction of the incident light is reflected? b) In the reflected beam, what is the ratio of the component of the E - vector in the plane of incidence to the component of the E - vector at right angles to the plane of incidence?",E,7.433116738,physics
9244,E,"A lens-gauge graduated indioptersfor glass with index of refraction 1.5 is used to measure the power of a thin double convex lens made of glass with index of refrac-tion 1.6. The readings on the dial are + 4dioptersfor both surfaces of the convex lens. Find the refractive power of the lens, assuming that its thickness is negli-gible.",C,15.692915008,physics
9245,J,"If the velocity of light is assumed to be 3 × 10^8 m/sec, how much time does it take the light to travel through a distance of 30 cm?",J,2.091991863,physics
